route_id,service_id	,trip_id,	trip_headsign	,trip_short_name,	direction_id	,block_id	,shape_id	,wheelchair_accessible	,bikes_allowed
5554,1,656952,1 Downtown SB,,0,44556,19213,0,0
5554,1,657012,1 Downtown SB,,0,44560,19213,0,0
5554,1,657004,1 Downtown SB,,0,44561,19213,0,0
5554,1,657005,1 Downtown SB,,0,44567,19213,0,0
5554,1,657006,1 Downtown SB,,0,44557,19213,0,0
5554,1,657007,1 Downtown SB,,0,44558,19213,0,0
5554,1,657008,1 Downtown SB,,0,44556,19213,0,0
5554,1,657009,1 Downtown SB,,0,44560,19213,0,0
5554,1,657010,1 Downtown SB,,0,44562,19213,0,0
5554,1,657011,1 Downtown SB,,0,44561,19213,0,0
5554,1,656953,1 Downtown SB,,0,44557,19213,0,0
5554,1,656954,1 Downtown SB,,0,44558,19213,0,0
5554,1,656955,1 Downtown SB,,0,44556,19213,0,0
5554,1,656956,1 Downtown SB,,0,44559,19213,0,0
5554,1,656957,1 Downtown SB,,0,44560,19213,0,0
5554,1,656958,1 Downtown SB,,0,44561,19213,0,0
5554,1,656959,1 Downtown SB,,0,44562,19213,0,0
5554,1,656960,1 Downtown SB,,0,44557,19213,0,0
5554,1,656961,1 Downtown SB,,0,44563,19213,0,0
5554,1,656962,1 Downtown SB,,0,44556,19213,0,0
5554,1,656963,1 Downtown SB,,0,44560,19213,0,0
5554,1,656964,1 Downtown SB,,0,44561,19213,0,0
5554,1,656965,1 Downtown SB,,0,44558,19213,0,0
5554,1,656966,1 Downtown SB,,0,44557,19213,0,0
5554,1,656967,1 Downtown SB,,0,44563,19213,0,0
5554,1,656968,1 Downtown SB,,0,44556,19213,0,0
5554,1,656969,1 Downtown SB,,0,44560,19213,0,0
5554,1,656970,1 Downtown SB,,0,44561,19213,0,0
5554,1,656971,1 Downtown SB,,0,44558,19213,0,0
5554,1,656972,1 Downtown SB,,0,44557,19213,0,0
5554,1,656973,1 Downtown SB,,0,44563,19213,0,0
5554,1,656974,1 Downtown SB,,0,44556,19213,0,0
5554,1,656975,1 Downtown SB,,0,44560,19213,0,0
5554,1,656976,1 Downtown SB,,0,44561,19213,0,0
5554,1,656977,1 Downtown SB,,0,44558,19213,0,0
5554,1,656978,1 Downtown SB,,0,44564,19213,0,0
5554,1,656979,1 Downtown SB,,0,44557,19213,0,0
5554,1,656980,1 Downtown SB,,0,44563,19213,0,0
5554,1,656981,1 Downtown SB,,0,44565,19213,0,0
5554,1,656982,1 Downtown SB,,0,44556,19213,0,0
5554,1,656983,1 Downtown SB,,0,44560,19213,0,0
5554,1,656984,1 Downtown SB,,0,44566,19213,0,0
5554,1,656985,1 Downtown SB,,0,44561,19213,0,0
5554,1,656986,1 Downtown SB,,0,44558,19213,0,0
5554,1,656987,1 Downtown SB,,0,44564,19213,0,0
5554,1,656988,1 Downtown SB,,0,44557,19213,0,0
5554,1,656989,1 Downtown SB,,0,44563,19213,0,0
5554,1,656990,1 Downtown SB,,0,44565,19213,0,0
5554,1,656991,1 Downtown SB,,0,44556,19213,0,0
5554,1,656992,1 Downtown SB,,0,44560,19213,0,0
5554,1,656993,1 Downtown SB,,0,44566,19213,0,0
5554,1,656994,1 Downtown SB,,0,44561,19213,0,0
5554,1,656995,1 Downtown SB,,0,44558,19213,0,0
5554,1,656996,1 Downtown SB,,0,44564,19213,0,0
5554,1,656997,1 Downtown SB,,0,44563,19213,0,0
5554,1,656998,1 Downtown SB,,0,44560,19213,0,0
5554,1,656999,1 Downtown SB,,0,44557,19213,0,0
5554,1,657000,1 Downtown SB,,0,44563,19213,0,0
5554,1,657001,1 Downtown SB,,0,44557,19213,0,0
5554,1,657002,1 Downtown SB,,0,44563,19213,0,0
5554,1,657003,1 Downtown SB,,0,44557,19213,0,0
5554,1,657013,"1 West SB, San Andres",,1,44561,19214,0,0
5554,1,657065,"1 West SB, San Andres",,1,44567,19214,0,0
5554,1,657066,"1 West SB, San Andres",,1,44557,19214,0,0
5554,1,657067,"1 West SB, San Andres",,1,44558,19214,0,0
5554,1,657068,"1 West SB, San Andres",,1,44556,19214,0,0
5554,1,657069,"1 West SB, San Andres",,1,44560,19214,0,0
5554,1,657070,"1 West SB, San Andres",,1,44562,19214,0,0
5554,1,657071,"1 West SB, San Andres",,1,44561,19214,0,0
5554,1,657072,"1 West SB, San Andres",,1,44557,19214,0,0
5554,1,657014,"1 West SB, San Andres",,1,44558,19214,0,0
5554,1,657015,"1 West SB, San Andres",,1,44556,19214,0,0
5554,1,657016,"1 West SB, San Andres",,1,44559,19214,0,0
5554,1,657017,"1 West SB, San Andres",,1,44560,19214,0,0
5554,1,657018,"1 West SB, San Andres",,1,44561,19214,0,0
5554,1,657019,"1 West SB, San Andres",,1,44562,19214,0,0
5554,1,657020,"1 West SB, San Andres",,1,44557,19214,0,0
5554,1,657021,"1 West SB, San Andres",,1,44563,19214,0,0
5554,1,657022,"1 West SB, San Andres",,1,44556,19214,0,0
5554,1,657023,"1 West SB, San Andres",,1,44560,19214,0,0
5554,1,657024,"1 West SB, San Andres",,1,44561,19214,0,0
5554,1,657025,"1 West SB, San Andres",,1,44558,19214,0,0
5554,1,657026,"1 West SB, San Andres",,1,44557,19214,0,0
5554,1,657027,"1 West SB, San Andres",,1,44563,19214,0,0
5554,1,657028,"1 West SB, San Andres",,1,44556,19214,0,0
5554,1,657029,"1 West SB, San Andres",,1,44560,19214,0,0
5554,1,657030,"1 West SB, San Andres",,1,44561,19214,0,0
5554,1,657031,"1 West SB, San Andres",,1,44558,19214,0,0
5554,1,657032,"1 West SB, San Andres",,1,44557,19214,0,0
5554,1,657033,"1 West SB, San Andres",,1,44563,19214,0,0
5554,1,657034,"1 West SB, San Andres",,1,44556,19214,0,0
5554,1,657035,"1 West SB, San Andres",,1,44560,19214,0,0
5554,1,657036,"1 West SB, San Andres",,1,44561,19214,0,0
5554,1,657037,"1 West SB, San Andres",,1,44558,19214,0,0
5554,1,657038,"1 West SB, San Andres",,1,44564,19214,0,0
5554,1,657039,"1 West SB, San Andres",,1,44557,19214,0,0
5554,1,657040,"1 West SB, San Andres",,1,44563,19214,0,0
5554,1,657041,"1 West SB, San Andres",,1,44565,19214,0,0
5554,1,657042,"1 West SB, San Andres",,1,44556,19214,0,0
5554,1,657043,"1 West SB, San Andres",,1,44560,19214,0,0
5554,1,657044,"1 West SB, San Andres",,1,44566,19214,0,0
5554,1,657045,"1 West SB, San Andres",,1,44561,19214,0,0
5554,1,657046,"1 West SB, San Andres",,1,44558,19214,0,0
5554,1,657047,"1 West SB, San Andres",,1,44564,19214,0,0
5554,1,657048,"1 West SB, San Andres",,1,44557,19214,0,0
5554,1,657049,"1 West SB, San Andres",,1,44563,19214,0,0
5554,1,657050,"1 West SB, San Andres",,1,44565,19214,0,0
5554,1,657051,"1 West SB, San Andres",,1,44556,19214,0,0
5554,1,657052,"1 West SB, San Andres",,1,44560,19214,0,0
5554,1,657053,"1 West SB, San Andres",,1,44566,19214,0,0
5554,1,657054,"1 West SB, San Andres",,1,44561,19214,0,0
5554,1,657055,"1 West SB, San Andres",,1,44558,19214,0,0
5554,1,657056,"1 West SB, San Andres",,1,44564,19214,0,0
5554,1,657057,"1 West SB, San Andres",,1,44563,19214,0,0
5554,1,657058,"1 West SB, San Andres",,1,44560,19214,0,0
5554,1,657059,"1 West SB, San Andres",,1,44557,19214,0,0
5554,1,657060,"1 West SB, San Andres",,1,44563,19214,0,0
5554,1,657061,"1 West SB, San Andres",,1,44557,19214,0,0
5554,1,657062,"1 West SB, San Andres",,1,44563,19214,0,0
5554,1,657063,"1 West SB, San Andres",,1,44557,19214,0,0
5554,1,657064,"1 West SB, San Andres",,1,44563,19214,0,0
5557,1,657268,,,0,44614,19221,0,0
5557,1,657269,,,0,44615,19219,0,0
5557,1,657270,,,0,44616,19221,0,0
5557,1,657271,,,0,44617,19219,0,0
5557,1,657272,,,0,44618,19220,0,0
5557,1,657273,,,0,44619,19221,0,0
5557,1,657274,,,0,44620,19220,0,0
5557,1,657275,,,0,44621,19221,0,0
5557,1,657276,,,0,44615,19219,0,0
5557,1,657277,,,0,44617,19221,0,0
5557,1,657278,,,0,44622,19219,0,0
5557,1,657279,,,0,44619,19221,0,0
5557,1,657280,,,0,44614,19219,0,0
5557,1,657281,,,0,44621,19221,0,0
5557,1,657282,,,0,44616,19219,0,0
5557,1,657283,,,0,44617,19221,0,0
5557,1,657284,,,0,44623,19220,0,0
5557,1,657285,,,0,44619,19221,0,0
5557,1,657286,,,0,44624,19220,0,0
5557,1,657303,,,0,44621,19221,0,0
5557,1,657287,,,0,44625,19219,0,0
5557,1,657288,,,0,44626,19219,0,0
5557,1,657289,,,0,44627,19221,0,0
5557,1,657290,,,0,44614,19219,0,0
5557,1,657291,,,0,44628,19220,0,0
5557,1,657292,,,0,44624,19221,0,0
5557,1,657293,,,0,44619,19219,0,0
5557,1,657294,,,0,44625,19219,0,0
5557,1,657295,,,0,44629,19221,0,0
5557,1,657296,,,0,44617,19219,0,0
5557,1,657305,,,0,44615,19221,0,0
5557,1,657297,,,0,44619,19220,0,0
5557,1,657298,,,0,44624,19221,0,0
5557,1,657299,,,0,44621,19221,0,0
5557,1,657300,,,0,44629,19220,0,0
5557,1,657301,,,0,44615,19221,0,0
5557,1,657302,,,0,44630,19220,0,0
5557,1,657304,,,0,44631,19220,0,0
5557,1,657332,Downtown SB,,1,44633,19223,0,0
5557,1,657306,Downtown SB,,1,44632,19223,0,0
5557,1,657307,Downtown SB,,1,44622,19223,0,0
5557,1,657308,Downtown SB,,1,44620,19223,0,0
5557,1,657309,Downtown SB,,1,44623,19223,0,0
5557,1,657310,Downtown SB,,1,44614,19223,0,0
5557,1,657311,Downtown SB,,1,44559,19223,0,0
5557,1,657312,Downtown SB,,1,44633,19223,0,0
5557,1,657344,Downtown SB,,1,44616,19223,0,0
5557,1,657343,Downtown SB,,1,44618,19223,0,0
5557,1,657313,Downtown SB,,1,44619,19223,0,0
5557,1,657314,Downtown SB,,1,44614,19223,0,0
5557,1,657315,Downtown SB,,1,44621,19223,0,0
5557,1,657316,Downtown SB,,1,44616,19223,0,0
5557,1,657317,Downtown SB,,1,44617,19223,0,0
5557,1,657318,Downtown SB,,1,44623,19223,0,0
5557,1,657319,Downtown SB,,1,44619,19223,0,0
5557,1,657320,Downtown SB,,1,44633,19223,0,0
5557,1,657321,Downtown SB,,1,44621,19223,0,0
5557,1,657322,Downtown SB,,1,44629,19223,0,0
5557,1,657334,Downtown SB,,1,44634,19223,0,0
5557,1,657335,Downtown SB,,1,44617,19223,0,0
5557,1,657323,Downtown SB,,1,44615,19223,0,0
5557,1,657336,Downtown SB,,1,44635,19223,0,0
5557,1,657337,Downtown SB,,1,44619,19223,0,0
5557,1,657324,Downtown SB,,1,44622,19223,0,0
5557,1,657338,Downtown SB,,1,44629,19223,0,0
5557,1,657340,Downtown SB,,1,44621,19223,0,0
5557,1,657339,Downtown SB,,1,44617,19223,0,0
5557,1,657325,Downtown SB,,1,44615,19223,0,0
5557,1,657341,Downtown SB,,1,44627,19223,0,0
5557,1,657326,Downtown SB,,1,44616,19223,0,0
5557,1,657342,Downtown SB,,1,44624,19223,0,0
5557,1,657327,Downtown SB,,1,44621,19223,0,0
5557,1,657328,Downtown SB,,1,44629,19223,0,0
5557,1,657329,Downtown SB,,1,44615,19223,0,0
5557,1,657333,Downtown SB,,1,44624,19223,0,0
5557,1,657330,Downtown SB,,1,44621,19223,0,0
5557,1,657331,Downtown SB,,1,44615,19223,0,0
5561,7501,657667,To SBCC,,0,44691,19240,0,0
5561,7501,657678,To SBCC,,0,44691,19240,0,0
5561,7501,657668,To SBCC,,0,44679,19240,0,0
5561,7501,657666,To SBCC,,0,44691,19240,0,0
5561,7501,657665,To SBCC,,0,44691,19240,0,0
5561,7501,657677,To SBCC,,0,44691,19240,0,0
5561,7501,657676,To SBCC,,0,44691,19240,0,0
5561,7501,657675,To SBCC,,0,44691,19240,0,0
5561,7501,657664,To SBCC,,0,44691,19240,0,0
5561,7501,657674,To SBCC,,0,44691,19240,0,0
5561,7501,657673,To SBCC,,0,44691,19240,0,0
5561,7501,657672,To SBCC,,0,44691,19240,0,0
5561,7501,657663,To SBCC,,0,44691,19240,0,0
5561,7501,657657,To SBCC,,0,44690,19240,0,0
5561,7501,657662,To SBCC,,0,44691,19240,0,0
5561,7501,657656,To SBCC,,0,44689,19240,0,0
5561,7501,657661,To SBCC,,0,44691,19240,0,0
5561,7501,657669,To SBCC,,0,44689,19240,0,0
5561,7501,657660,To SBCC,,0,44691,19240,0,0
5561,7501,657655,To SBCC,,0,44689,19240,0,0
5561,7501,657671,To SBCC,,0,44691,19240,0,0
5561,7501,657654,To SBCC,,0,44689,19240,0,0
5561,7501,657659,To SBCC,,0,44691,19240,0,0
5561,7501,657653,To SBCC,,0,44689,19240,0,0
5561,7501,657670,To SBCC,,0,44691,19240,0,0
5561,7501,657652,To SBCC,,0,44689,19240,0,0
5561,7501,657658,To SBCC,,0,44691,19240,0,0
5561,7501,657694,16 Downtown SB,,1,44691,19241,0,0
5561,7501,657705,16 Downtown SB,,1,44691,19241,0,0
5561,7501,657693,16 Downtown SB,,1,44691,19241,0,0
5561,7501,657692,16 Downtown SB,,1,44691,19241,0,0
5561,7501,657691,16 Downtown SB,,1,44691,19241,0,0
5561,7501,657704,16 Downtown SB,,1,44691,19241,0,0
5561,7501,657703,16 Downtown SB,,1,44691,19241,0,0
5561,7501,657702,16 Downtown SB,,1,44691,19241,0,0
5561,7501,657690,16 Downtown SB,,1,44691,19241,0,0
5561,7501,657701,16 Downtown SB,,1,44691,19241,0,0
5561,7501,657700,16 Downtown SB,,1,44691,19241,0,0
5561,7501,657697,16 Downtown SB,,1,44690,19241,0,0
5561,7501,657689,16 Downtown SB,,1,44691,19241,0,0
5561,7501,657683,16 Downtown SB,,1,44690,19241,0,0
5561,7501,657688,16 Downtown SB,,1,44691,19241,0,0
5561,7501,657696,16 Downtown SB,,1,44689,19241,0,0
5561,7501,657687,16 Downtown SB,,1,44691,19241,0,0
5561,7501,657695,16 Downtown SB,,1,44689,19241,0,0
5561,7501,657686,16 Downtown SB,,1,44691,19241,0,0
5561,7501,657682,16 Downtown SB,,1,44689,19241,0,0
5561,7501,657699,16 Downtown SB,,1,44691,19241,0,0
5561,7501,657681,16 Downtown SB,,1,44689,19241,0,0
5561,7501,657685,16 Downtown SB,,1,44691,19241,0,0
5561,7501,657680,16 Downtown SB,,1,44689,19241,0,0
5561,7501,657698,16 Downtown SB,,1,44691,19241,0,0
5561,7501,657679,16 Downtown SB,,1,44689,19241,0,0
5561,7501,657684,16 Downtown SB,,1,44691,19241,0,0
5563,1,658003,2 Punta Gorda,,0,44629,19244,0,0
5563,1,658004,2 Punta Gorda,,0,44561,19244,0,0
5563,1,658005,2 Punta Gorda,,0,44567,19244,0,0
5563,1,658006,2 Punta Gorda,,0,44557,19244,0,0
5563,1,658007,"2 Milpas, East SB",,0,44556,19245,0,0
5563,1,658008,"2 Milpas, East SB",,0,44560,19245,0,0
5563,1,658066,"2 Milpas, East SB",,0,44561,19245,0,0
5563,1,658009,"2 Milpas, East SB",,0,44567,19245,0,0
5563,1,658010,"2 Milpas, East SB",,0,44557,19245,0,0
5563,1,658067,"2 Milpas, East SB",,0,44558,19245,0,0
5563,1,658011,"2 Milpas, East SB",,0,44556,19245,0,0
5563,1,658065,"2 Milpas, East SB",,0,44560,19245,0,0
5563,1,658012,"2 Milpas, East SB",,0,44562,19245,0,0
5563,1,658013,"2 Milpas, East SB",,0,44561,19245,0,0
5563,1,658014,"2 Milpas, East SB",,0,44557,19245,0,0
5563,1,658015,"2 Milpas, East SB",,0,44558,19245,0,0
5563,1,658016,"2 Milpas, East SB",,0,44556,19245,0,0
5563,1,658017,"2 Milpas, East SB",,0,44559,19245,0,0
5563,1,658018,"2 Milpas, East SB",,0,44560,19245,0,0
5563,1,658019,"2 Milpas, East SB",,0,44561,19245,0,0
5563,1,658020,"2 Milpas, East SB",,0,44558,19245,0,0
5563,1,658021,"2 Milpas, East SB",,0,44557,19245,0,0
5563,1,658022,"2 Milpas, East SB",,0,44563,19245,0,0
5563,1,658023,"2 Milpas, East SB",,0,44556,19245,0,0
5563,1,658024,"2 Milpas, East SB",,0,44560,19245,0,0
5563,1,658025,"2 Milpas, East SB",,0,44561,19245,0,0
5563,1,658026,"2 Milpas, East SB",,0,44558,19245,0,0
5563,1,658027,"2 Milpas, East SB",,0,44557,19245,0,0
5563,1,658028,"2 Milpas, East SB",,0,44563,19245,0,0
5563,1,658029,"2 Milpas, East SB",,0,44556,19245,0,0
5563,1,658030,"2 Milpas, East SB",,0,44560,19245,0,0
5563,1,658031,"2 Milpas, East SB",,0,44561,19245,0,0
5563,1,658032,"2 Milpas, East SB",,0,44558,19245,0,0
5563,1,658033,"2 Milpas, East SB",,0,44557,19245,0,0
5563,1,658034,"2 Milpas, East SB",,0,44563,19245,0,0
5563,1,658035,"2 Milpas, East SB",,0,44556,19245,0,0
5563,1,658036,"2 Milpas, East SB",,0,44560,19245,0,0
5563,1,658037,"2 Milpas, East SB",,0,44566,19245,0,0
5563,1,658038,"2 Milpas, East SB",,0,44561,19245,0,0
5563,1,658039,"2 Milpas, East SB",,0,44558,19245,0,0
5563,1,658040,"2 Milpas, East SB",,0,44564,19245,0,0
5563,1,658041,"2 Milpas, East SB",,0,44557,19245,0,0
5563,1,658042,"2 Milpas, East SB",,0,44563,19245,0,0
5563,1,658043,"2 Milpas, East SB",,0,44565,19245,0,0
5563,1,658044,"2 Milpas, East SB",,0,44556,19245,0,0
5563,1,658045,"2 Milpas, East SB",,0,44560,19245,0,0
5563,1,658046,"2 Milpas, East SB",,0,44566,19245,0,0
5563,1,658047,"2 Milpas, East SB",,0,44561,19245,0,0
5563,1,658048,"2 Milpas, East SB",,0,44558,19245,0,0
5563,1,658049,"2 Milpas, East SB",,0,44564,19245,0,0
5563,1,658050,"2 Milpas, East SB",,0,44557,19245,0,0
5563,1,658051,"2 Milpas, East SB",,0,44563,19245,0,0
5563,1,658052,"2 Milpas, East SB",,0,44565,19245,0,0
5563,1,658053,"2 Milpas, East SB",,0,44556,19245,0,0
5563,1,658054,"2 Milpas, East SB",,0,44560,19245,0,0
5563,1,658055,"2 Milpas, East SB",,0,44566,19245,0,0
5563,1,658056,"2 Milpas, East SB",,0,44558,19245,0,0
5563,1,658057,"2 Milpas, East SB",,0,44557,19245,0,0
5563,1,658058,"2 Milpas, East SB",,0,44563,19245,0,0
5563,1,658059,"2 Milpas, East SB",,0,44560,19245,0,0
5563,1,658060,"2 Milpas, East SB",,0,44557,19245,0,0
5563,1,658061,"2 Milpas, East SB",,0,44563,19245,0,0
5563,1,658062,"2 Milpas, East SB",,0,44557,19245,0,0
5563,1,658063,"2 Milpas, East SB",,0,44563,19245,0,0
5563,1,658064,"2 Milpas, East SB",,0,44557,19245,0,0
5563,1,658068,2 Downtown SB,,1,44629,19246,0,0
5563,1,658069,2 Downtown SB,,1,44561,19246,0,0
5563,1,658070,2 Downtown SB,,1,44567,19246,0,0
5563,1,658071,2 Downtown SB,,1,44557,19246,0,0
5563,1,658072,2 Downtown SB,,1,44556,19246,0,0
5563,1,658073,2 Downtown SB,,1,44560,19246,0,0
5563,1,658130,2 Downtown SB,,1,44561,19246,0,0
5563,1,658074,2 Downtown SB,,1,44567,19246,0,0
5563,1,658075,2 Downtown SB,,1,44557,19246,0,0
5563,1,658076,2 Downtown SB,,1,44558,19246,0,0
5563,1,658131,2 Downtown SB,,1,44556,19246,0,0
5563,1,658077,2 Downtown SB,,1,44560,19246,0,0
5563,1,658078,2 Downtown SB,,1,44562,19246,0,0
5563,1,658132,2 Downtown SB,,1,44561,19246,0,0
5563,1,658079,2 Downtown SB,,1,44557,19246,0,0
5563,1,658080,2 Downtown SB,,1,44558,19246,0,0
5563,1,658081,2 Downtown SB,,1,44556,19246,0,0
5563,1,658082,2 Downtown SB,,1,44559,19246,0,0
5563,1,658083,2 Downtown SB,,1,44560,19246,0,0
5563,1,658084,2 Downtown SB,,1,44561,19246,0,0
5563,1,658085,2 Downtown SB,,1,44558,19246,0,0
5563,1,658086,2 Downtown SB,,1,44557,19246,0,0
5563,1,658087,2 Downtown SB,,1,44563,19246,0,0
5563,1,658088,2 Downtown SB,,1,44556,19246,0,0
5563,1,658089,2 Downtown SB,,1,44560,19246,0,0
5563,1,658090,2 Downtown SB,,1,44561,19246,0,0
5563,1,658091,2 Downtown SB,,1,44558,19246,0,0
5563,1,658092,2 Downtown SB,,1,44557,19246,0,0
5563,1,658093,2 Downtown SB,,1,44563,19246,0,0
5563,1,658094,2 Downtown SB,,1,44556,19246,0,0
5563,1,658095,2 Downtown SB,,1,44560,19246,0,0
5563,1,658096,2 Downtown SB,,1,44561,19246,0,0
5563,1,658097,2 Downtown SB,,1,44558,19246,0,0
5563,1,658098,2 Downtown SB,,1,44557,19246,0,0
5563,1,658099,2 Downtown SB,,1,44563,19246,0,0
5563,1,658100,2 Downtown SB,,1,44556,19246,0,0
5563,1,658101,2 Downtown SB,,1,44560,19246,0,0
5563,1,658102,2 Downtown SB,,1,44566,19246,0,0
5563,1,658103,2 Downtown SB,,1,44561,19246,0,0
5563,1,658104,2 Downtown SB,,1,44558,19246,0,0
5563,1,658105,2 Downtown SB,,1,44564,19246,0,0
5563,1,658106,2 Downtown SB,,1,44557,19246,0,0
5563,1,658107,2 Downtown SB,,1,44563,19246,0,0
5563,1,658108,2 Downtown SB,,1,44565,19246,0,0
5563,1,658109,2 Downtown SB,,1,44556,19246,0,0
5563,1,658110,2 Downtown SB,,1,44560,19246,0,0
5563,1,658111,2 Downtown SB,,1,44566,19246,0,0
5563,1,658112,2 Downtown SB,,1,44561,19246,0,0
5563,1,658113,2 Downtown SB,,1,44558,19246,0,0
5563,1,658114,2 Downtown SB,,1,44564,19246,0,0
5563,1,658115,2 Downtown SB,,1,44557,19246,0,0
5563,1,658116,2 Downtown SB,,1,44563,19246,0,0
5563,1,658117,2 Downtown SB,,1,44565,19246,0,0
5563,1,658118,2 Downtown SB,,1,44556,19246,0,0
5563,1,658119,2 Downtown SB,,1,44560,19246,0,0
5563,1,658120,2 Downtown SB,,1,44566,19246,0,0
5563,1,658121,2 Downtown SB,,1,44558,19246,0,0
5563,1,658122,2 Downtown SB,,1,44557,19246,0,0
5563,1,658123,2 Downtown SB,,1,44563,19246,0,0
5563,1,658124,2 Downtown SB,,1,44560,19246,0,0
5563,1,658125,2 Downtown SB,,1,44557,19246,0,0
5563,1,658126,2 Downtown SB,,1,44563,19246,0,0
5563,1,658127,2 Downtown SB,,1,44557,19246,0,0
5563,1,658128,2 Downtown SB,,1,44563,19246,0,0
5563,1,658129,2 Downtown SB,,1,44557,19246,0,0
5565,30701,658293,2010 Alpha Training Center,,0,44679,19250,0,0
5567,1,658362,23 -  Brandon,,0,44614,19252,0,0
5567,1,658363,23 -  Brandon,,0,44616,19252,0,0
5567,1,658364,23 -  Brandon,,0,44619,19252,0,0
5567,1,658365,23 -  Brandon,,0,44621,19252,0,0
5567,1,658366,23 -  Brandon,,0,44617,19252,0,0
5567,1,658367,23 -  Brandon,,0,44619,19252,0,0
5567,1,658368,23 -  Brandon,,0,44621,19252,0,0
5567,1,658369,23 -  Brandon,,0,44617,19252,0,0
5567,1,658370,23 -  Brandon,,0,44619,19252,0,0
5567,1,658371,23 -  Brandon,,0,44621,19252,0,0
5567,1,658372,23 -  Brandon,,0,44627,19252,0,0
5567,1,658373,23 -  Brandon,,0,44624,19252,0,0
5567,1,658374,Brandon / Ellwood,,0,44629,19253,0,0
5567,1,658375,Brandon / Ellwood,,0,44615,19253,0,0
5567,1,658376,Brandon / Ellwood,,0,44624,19253,0,0
5567,1,658377,Brandon / Ellwood,,0,44621,19253,0,0
5567,1,658378,Brandon / Ellwood,,0,44615,19253,0,0
5567,1,658382,Storke,,1,44633,19254,0,0
5567,1,658383,Storke,,1,44632,19254,0,0
5567,1,658384,Storke,,1,44622,19254,0,0
5567,1,658379,Storke,,1,44620,19254,0,0
5567,1,658380,Storke,,1,44623,19254,0,0
5567,1,658392,Storke,,1,44614,19254,0,0
5567,1,658381,Storke,,1,44616,19254,0,0
5567,1,658385,Storke,,1,44619,19254,0,0
5567,1,658386,Storke,,1,44621,19254,0,0
5567,1,658387,Storke,,1,44617,19254,0,0
5567,1,658388,Storke,,1,44619,19254,0,0
5567,1,658389,Storke,,1,44621,19254,0,0
5567,1,658390,Storke,,1,44617,19254,0,0
5567,1,658393,Storke,,1,44619,19254,0,0
5567,1,658391,Storke,,1,44621,19254,0,0
5567,1,658394,Storke,,1,44627,19254,0,0
5567,1,658395,Storke,,1,44624,19254,0,0
5572,1,658681,,,0,44621,19272,0,0
5572,1,658680,,,0,44744,19272,0,0
5572,1,658668,,,0,44622,19272,0,0
5572,1,658669,,,0,44629,19272,0,0
5572,1,658670,,,0,44623,19272,0,0
5572,1,658671,,,0,44633,19272,0,0
5572,1,658672,,,0,44629,19272,0,0
5572,1,658673,,,0,44615,19272,0,0
5572,1,658674,,,0,44622,19272,0,0
5572,1,658675,,,0,44614,19272,0,0
5572,1,658676,,,0,44616,19272,0,0
5572,1,658677,,,0,44634,19272,0,0
5572,1,658678,,,0,44635,19272,0,0
5572,1,658679,,,0,44622,19272,0,0
5572,1,658694,Storke,,1,44621,19274,0,0
5572,1,658682,Storke,,1,44616,19274,0,0
5572,1,658683,Storke,,1,44617,19274,0,0
5572,1,658684,Storke,,1,44618,19274,0,0
5572,1,658685,Storke,,1,44629,19274,0,0
5572,1,658686,Storke,,1,44745,19274,0,0
5572,1,658705,Storke,,1,44621,19274,0,0
5572,1,658687,Storke,,1,44744,19274,0,0
5572,1,658688,Storke,,1,44622,19274,0,0
5572,1,658689,Storke,,1,44629,19274,0,0
5572,1,658690,Storke,,1,44623,19274,0,0
5572,1,658691,Storke,,1,44633,19274,0,0
5572,1,658692,Storke,,1,44629,19274,0,0
5572,1,658693,Storke,,1,44615,19274,0,0
5572,1,658700,Storke,,1,44622,19274,0,0
5572,1,658695,Storke,,1,44614,19274,0,0
5572,1,658706,Storke,,1,44616,19274,0,0
5572,1,658696,Storke,,1,44634,19274,0,0
5572,1,658697,Storke,,1,44635,19274,0,0
5572,1,658698,Storke,,1,44622,19274,0,0
5572,1,658699,Storke,,1,44629,19273,0,0
5572,1,658701,Storke,,1,44615,19273,0,0
5572,1,658702,Storke,,1,44624,19273,0,0
5572,1,658703,Storke,,1,44621,19273,0,0
5572,1,658704,Storke,,1,44615,19273,0,0
5582,24701,658828,,,0,44762,19292,0,0
5582,1101,658851,,,0,44763,19292,0,0
5582,1101,658852,,,0,44764,19292,0,0
5582,24701,658850,,,0,44762,19291,0,0
5582,1101,658853,,,0,44765,19292,0,0
5582,1101,658854,,,0,44763,19291,0,0
5582,1101,658855,,,0,44764,19291,0,0
5582,24701,658849,,,0,44762,19291,0,0
5582,1101,658856,,,0,44765,19291,0,0
5582,1101,658857,,,0,44763,19291,0,0
5582,24701,658848,,,0,44762,19291,0,0
5582,1101,658858,,,0,44764,19291,0,0
5582,1101,658859,,,0,44765,19291,0,0
5582,1101,658860,,,0,44763,19291,0,0
5582,24701,658847,,,0,44762,19291,0,0
5582,1101,658869,,,0,44764,19291,0,0
5582,24701,658846,,,0,44762,19291,0,0
5582,1101,658861,,,0,44763,19291,0,0
5582,1101,658870,,,0,44764,19291,0,0
5582,24701,658845,,,0,44762,19291,0,0
5582,1101,658862,,,0,44763,19291,0,0
5582,24701,658844,,,0,44762,19291,0,0
5582,1101,658863,,,0,44764,19291,0,0
5582,24701,658843,,,0,44762,19291,0,0
5582,1101,658871,,,0,44763,19291,0,0
5582,1101,658864,,,0,44764,19291,0,0
